"","county","state","pollingplaces","pppcapita","peopleppp","plean","Totalpopulation","pctWhite","pctBlackorAfricanAmerican","pctHispanicorLatino(ofanyrace)","pctNotHispanicorLatino","Citizen,18andoverpopulation","pctUnemploymentRate","Meantraveltimetowork(minutes)","pctLessthan$10,000","pct$10,000to$14,999","pct$15,000to$24,999","pct$25,000to$34,999","pct$35,000to$49,999","pct$50,000to$74,999","pct$75,000to$99,999","pct$100,000to$149,999","pct$150,000to$199,999","pct$200,000ormore","Medianhouseholdincome(dollars)","Meanhouseholdincome(dollars)","Percapitaincome(dollars)","pctFamiliesIncomeBelowPoverty","pctPeopleIncomeBelowPoverty","pctLessthan9thgrade","pct9thto12thgrade,nodiploma","pctHighschoolgraduate(includesequivalency)","pctSomecollege,nodegree","pctAssociate'sdegree","pctBachelor'sdegree","pctGraduateorprofessionaldegree","pctHighschoolgraduateorhigher","pctBachelor'sdegreeorhigher","pctNative","pctForeignborn","popdensity","id","region"
"1104","ST. JAMES","LA",30,0.00183463796477495,545.066666666667,4.0508674414688,21357,48.4,49.7,1.6,98.4,16352,6.5,27.7,7.4,6.7,11.7,10.4,13.1,16,10.8,14.6,6.2,3.1,50661,67315,25830,11.5,16.7,4.7,10,42.9,21.4,6.6,10.1,4.2,85.3,14.3,99.3,0.7,88.41893,"0500000US22093","South"
"1105","ST. JOHN THE BAPTIST","LA",39,0.00123168266801415,811.897435897436,12.5852694018784,43446,39.6,55.7,5.9,94.1,31664,7.2,28.6,8.2,5.6,10.3,8.4,13.1,19.7,12.8,13.6,5.3,3,54821,70892,25942,16.5,19,3.9,9.9,38,24.2,7.7,10.8,5.5,86.2,16.3,96.4,3.6,202.7156,"0500000US22095","South"
"1106","ST. LANDRY","LA",92,0.00152773165061441,654.565217391304,-6.0770801429301,83449,56.2,41.1,2.1,97.9,60220,6.2,26.5,16.2,9.2,14.7,11.2,13.3,14,7.4,10.1,1.8,2.1,33288,51184,19647,24.4,28.7,9.8,14.1,40.9,15.3,5.7,9.6,4.5,76.1,14.2,98.8,1.2,90.3213,"0500000US22097","South"
"1107","ST. LOUIS","MN",172,0.00107660818347406,928.843023255814,6.416441245691,200080,92.3,1.5,1.6,98.4,159761,4.9,19.9,6.1,5.6,11.2,10.3,14.3,18.7,12.6,13.9,3.9,3.5,53344,69669,30321,8.1,15,1.4,4.4,28,24.4,13.1,19,9.7,94.2,28.7,97.7,2.3,32.0242,"0500000US27137","Midwest"
"1108","ST. MARTIN","LA",51,0.00127445835519904,784.647058823529,-17.1188193643343,53752,66.1,29.3,2.9,97.1,40017,6.8,27.3,7.5,6.2,13.6,11.2,12.8,17.8,11.8,12.9,3.5,2.7,47974,64946,24732,14.6,17.6,8,11.1,42,19.3,5.1,10.9,3.5,80.9,14.4,98.2,1.8,72.9121,"0500000US22099","South"
"1109","ST. MARY","LA",51,0.00134831460674157,741.666666666667,-14.0769333749833,51734,60.2,31.2,6.9,93.1,37825,9,20.6,10.6,6.2,12.5,14.4,16.2,18.2,8.7,8.1,3,2.1,40485,53850,22364,14.6,19,6.8,11.9,50,15.5,5.2,7.4,3.2,81.3,10.6,96.1,3.9,93.11684,"0500000US22101","South"
"1110","ST. TAMMANY","LA",158,0.00084745308167195,1180.00632911392,-26.6361521343314,252093,83,11.8,5.5,94.5,186441,5.8,30.5,4.9,4.1,8.9,8.4,11.3,17.3,13.4,16.5,7.7,7.5,67706,90764,34201,8.2,11,2.9,6.8,26.3,23.8,6.6,22,11.5,90.2,33.5,96.1,3.9,297.9021,"0500000US22103","South"
"1111","STANLEY","SD",2,0.000893255917820456,1119.5,-27.7251184834123,2997,86.3,0,2.4,97.6,2239,1.6,15.3,3.7,2.8,4.5,7.8,10.5,24.8,14,17.6,6.2,8,71763,86935,35936,2.4,4.7,2.4,3.5,33.1,17.4,12.4,17.5,13.8,94.1,31.3,99.6,0.4,2.074865,"0500000US46117","Midwest"
"1112","STANLY","NC",23,0.0004919891334574,2032.5652173913,-25.5867575194439,61114,84,11.2,4.1,95.9,46749,6.2,26.3,6.3,6.4,9.8,11.4,16.3,19.9,12.1,12.9,2.7,2,49590,61826,24671,10.1,14.3,4.3,10.6,34.7,23,11.6,11.2,4.6,85.1,15.8,97,3,154.6698,"0500000US37167","South"
"1113","STANTON","NE",3,0.000681973175721755,1466.33333333333,-33.9861751152074,5992,97,1.4,5.3,94.7,4399,2.9,19.5,4.5,3.2,6.7,10.5,14.9,19.4,19.5,16.3,3,2.1,62687,76404,31686,8.2,8.8,3.8,3.3,32.3,24.8,19.3,12.1,4.5,93,16.6,96,4,14.01282,"0500000US31167","Midwest"
"1114","STARK","IL",9,0.00211665098777046,472.444444444444,-20.3044681692369,5500,97.3,0.7,1.6,98.4,4252,3.5,25.3,5.7,6.6,10.1,13,12.5,20.2,13.4,9.8,4.3,4.4,52260,70542,30225,10.7,16.1,2.6,6.4,39.7,21.4,12.3,11.3,6.2,90.9,17.5,98.5,1.5,19.09548,"0500000US17175","Midwest"
"1115","STARK","OH",284,0.000982263910793835,1018.05633802817,-9.079827542724,373475,88,7.4,2,98,289128,6,21.9,6.2,5.1,10.8,10.9,14.8,19.5,12.1,13.2,4.5,2.9,52190,68211,28434,10,13.9,2.3,6.4,37.8,22.3,8.5,14.4,8.4,91.3,22.8,97.9,2.1,649.1638,"0500000US39151","Midwest"
"1116","STEARNS","MN",98,0.000849036170673598,1177.80612244898,-15.0567677236894,156819,88.8,5.8,3.3,96.7,115425,4.6,20.7,4.9,4.3,8.7,9.8,13.7,19.5,14.6,15.3,5.2,4,60606,76763,29815,7.1,13.1,4.2,3.8,27.9,22.4,14,18.8,8.9,92,27.8,93.2,6.8,116.7842,"0500000US27145","Midwest"
"1117","STEELE","MN",26,0.000970801284444776,1030.07692307692,-14.2123974998566,36676,90.8,3,7.7,92.3,26782,4.1,18.1,4.9,4.2,8.4,7.4,15.1,17.4,17.6,16.2,5.3,3.4,62731,76092,30822,6.6,10.1,3,5.4,34.3,21.5,10.9,17.2,7.7,91.6,25,95.8,4.2,85.36348,"0500000US27147","Midwest"
"1118","STEELE","ND",5,0.00327439423706614,305.4,-9.8442714126808,1910,99.4,0.6,1.6,98.4,1527,2.2,18,3,2,5.5,9.5,12.1,28.4,10.5,17.7,5.9,5.2,65848,87137,39403,3.3,6,2.2,1.5,29.2,27.2,12.5,24.1,3.4,96.3,27.5,98.8,1.2,2.681796,"0500000US38091","Midwest"
"1119","STEPHENS","GA",1,5.0999592003264e-05,19608,-30.7098603381287,25676,84,11.2,3.3,96.7,19608,9.1,21.8,11.4,5.6,12.1,12.9,14.2,20,8.3,11.1,2.1,2.2,43416,57274,21839,10.8,16.2,5,11.5,36.7,19.4,5.3,12.5,9.6,83.5,22.1,97.9,2.1,143.3211,"0500000US13257","South"
"1120","STEPHENS","OK",28,0.000848922172028014,1177.96428571429,-32.1287931433866,43983,83.2,1.7,7.5,92.5,32983,6.6,20.9,7.8,6.1,12.4,12.1,15,16.9,13,10.9,2.8,3.1,46166,62827,25374,11.3,14.7,3.6,9.1,41.1,23.8,5.2,12.6,4.7,87.4,17.4,97.1,2.9,50.54079,"0500000US40137","South"
"1121","STEPHENSON","IL",40,0.00113772114454747,878.95,-8.7926369953849,45433,86,9.8,3.8,96.2,35158,7.1,21.8,7,5.5,13.6,9.9,16.1,19,11.7,11.7,3.5,2,48016,62446,27453,9.9,14.4,2.2,4.9,36,27.1,10.5,13,6.2,92.9,19.3,97.7,2.3,80.47418,"0500000US17177","Midwest"
"1122","STEVENS","MN",26,0.00350782514840799,285.076923076923,-6.9481180061038,9784,92.4,1.4,5.7,94.3,7412,2.3,11.8,8.1,4.5,10.2,8.8,11.6,17.9,11.8,15.5,5.6,5.8,58363,82726,31694,5.4,15.7,3.4,3.5,29.2,19.2,15.5,19.9,9.4,93.2,29.3,94.9,5.1,17.35951,"0500000US27149","Midwest"
"1123","STEWART","GA",4,0.0011997600479904,833.5,10.2861371484953,6042,26.3,54.1,17.2,82.8,3334,8.9,29.3,17.4,11,21.4,7.2,11.1,13,10.8,4,2,2.1,25385,43431,16359,29.5,37,12.8,15.6,42.2,14.5,3.7,7.9,3.4,71.6,11.2,67.8,32.2,13.17062,"0500000US13259","South"
"1124","STILLWATER","MT",8,0.001097243176519,911.375,-30.1269424381703,9410,95.8,0.2,3.9,96.1,7291,3.9,24.9,3.4,2.6,9.4,9.9,12.2,20.4,13.6,18.6,6.2,3.6,63785,78211,32061,4.1,6.4,1.4,3.7,35.8,24,9.8,18.1,7.2,94.9,25.3,98.5,1.5,5.237245,"0500000US30095","West"
"1125","STOKES","NC",20,0.000547825134217158,1825.4,-28.5822505853726,45905,93,4.3,2.9,97.1,36508,6.3,29.1,7,6.5,12.4,10.4,17.1,19.8,15.1,7.8,3,1,46169,58238,25091,11.5,13.6,4.7,11.7,41.1,19.4,9.7,10.2,3.1,83.5,13.3,98.5,1.5,102.2352,"0500000US37169","South"
"1126","STORY","IA",43,0.000583676073353151,1713.27906976744,6.9198751300728,96922,86.6,1.9,3.4,96.6,73671,4.3,17.9,10.1,4.4,11.3,8.6,12.2,16.6,12.4,15.1,4.5,4.8,54554,71445,28034,4.9,21.5,0.8,2.1,17.9,18,10,28.1,23,97.1,51.1,90.3,9.7,169.2359,"0500000US19169","Midwest"
"1127","STUTSMAN","ND",15,0.000907550822846079,1101.86666666667,-22.8949652777778,21064,93.1,1.2,2.4,97.6,16528,3.3,15.2,5.9,5.4,7.9,10.3,12.5,21.2,16.1,13.6,3.7,3.4,57642,73021,32001,7.9,11.8,3.5,5.4,34.6,23.2,9.7,18.3,5.2,91.1,23.5,98.1,1.9,9.480821,"0500000US38093","Midwest"
"1128","SULLIVAN","PA",15,0.00278189910979229,359.466666666667,-25.3370601775732,6177,94,3.1,2.2,97.8,5392,8,32.5,4.1,6.1,14.7,12.1,15.4,18.9,10.5,13.6,2.7,1.9,47346,62082,28665,6.3,13.4,3.1,7.1,48.5,16.3,7.6,11.7,5.6,89.7,17.3,98.3,1.7,13.72851,"0500000US42113","Northeast"
"1129","SULLY","SD",3,0.0029585798816568,338,-33.2107843137255,1331,95.4,0,1.4,98.6,1014,0.6,13.3,5.8,3.4,8.1,6.9,14.6,18.9,13.9,15.3,6.3,6.7,64028,97635,42276,2.7,4.4,1.4,3.3,34.7,26,9.1,21.6,3.8,95.3,25.5,100,0,1.322111,"0500000US46119","Midwest"
"1130","SUMMERS","WV",16,0.0014887875686238,671.6875,-24.3810548977395,13018,93.2,4.3,1.7,98.3,10747,9.9,28.6,10.4,5.6,17.4,14.3,19.1,15.8,8.1,5.7,2.9,0.6,36049,47176,20784,19,22.9,6.4,8,44.1,21.5,6,8.2,5.7,85.6,13.9,99.2,0.8,36.1026,"0500000US54089","South"
"1131","SUMMIT","OH",420,0.00101265090306761,987.507142857143,4.5131191073647,541810,78.8,14.4,2.1,97.9,414753,5.6,22.9,6.8,4.9,10.4,10,13.3,18.2,12.8,13.7,5.2,4.8,55448,75811,32055,9.4,13.1,2.3,6.1,30.6,20.2,8.8,20.4,11.6,91.6,32.1,95,5,1312.481,"0500000US39153","Midwest"
"1132","SUMTER","GA",11,0.000487135202161109,2052.81818181818,1.1300481659874,30352,42.6,52.6,5.4,94.6,22581,9.2,19.4,12.9,7.3,15.3,12.8,14.2,16.1,8.2,9.5,2.2,1.5,36205,51026,20191,21.7,27.8,7,12.3,33.2,19.6,9.3,9.8,8.8,80.7,18.6,96.2,3.8,62.85736,"0500000US13261","South"
"1133","SUMTER","SC",58,0.000731796560556165,1366.5,6.1950831931202,106995,48,47,3.9,96.1,79257,10.6,22.4,9,6,12.7,13.1,15.4,19.3,10.8,8.6,2.9,2.1,43792,56757,22272,16.2,20.3,5.2,11.2,31,24.3,9.9,11.5,7,83.6,18.5,96.7,3.3,160.8765,"0500000US45085","South"
"1134","SURRY","NC",29,0.000533568839579769,1874.1724137931,-25.968420039154,72099,91.4,3.8,10.3,89.7,54351,4.4,24.8,10,6.4,13.6,13.2,14.3,17.5,11,9.2,2.5,2.4,41068,58469,23957,11.4,16.9,8.8,12.9,29.3,20.5,11.7,11.2,5.6,78.3,16.8,94.7,5.3,135.0821,"0500000US37171","South"
"1135","SUSQUEHANNA","PA",41,0.00123119425843068,812.219512195122,-21.5610081048074,41340,97.5,0.7,1.7,98.3,33301,6.1,28.3,5.6,4.9,11,10.8,15.3,18.9,12.8,13,4.1,3.5,53059,69911,29630,8.4,12.3,2.3,8.5,45.5,17.2,8.6,11.2,6.6,89.2,17.8,98.3,1.7,50.20061,"0500000US42115","Northeast"
"1136","SUSSEX","DE",74,0.000435832498969315,2294.45945945946,-11.4170524994114,219540,82.3,12.3,9.1,90.9,169790,4.9,25.8,4.8,3.7,8.4,9.6,14.2,19.9,13.8,14.5,5.6,5.7,60853,81684,33983,7.7,11.7,4.1,8.2,32.8,19,9.4,15.1,11.4,87.7,26.5,92.9,7.1,234.5208,"0500000US10005","South"
"1137","SWAIN","NC",5,0.000460066249539934,2173.6,-11.8882332523429,14254,64.7,0.4,5.1,94.9,10868,6.9,18.1,9.6,8.8,13.8,14.1,16.5,18.5,7.1,8,1.9,1.7,36773,52160,20984,12.1,17.3,6.9,14.8,31.1,21.6,9.6,11,5,78.3,16,97.3,2.7,27.0101,"0500000US37173","South"
"1138","SWEET GRASS","MT",5,0.00174337517433752,573.6,-29.8698047070606,3653,95.9,0.2,3,97,2868,0.8,20.1,3.8,2.9,13.6,11.1,19.3,16.9,12.2,14,3.7,2.5,49514,67923,29649,6.2,7.9,0.7,4.1,37.1,23.2,9.4,17.7,7.8,95.1,25.5,99.1,0.9,1.968736,"0500000US30097","West"
"1139","SWIFT","MN",30,0.00421052631578947,237.5,-13.7341363734136,9411,94.9,2.4,4.8,95.2,7125,2.8,18,6.3,6.3,13.5,10.1,15.2,17.1,11.1,13.4,2.8,4.3,48577,66431,30208,9.8,13.2,3.3,7,33.5,23,15.3,13.9,4.1,89.7,18,97.6,2.4,12.68263,"0500000US27151","Midwest"
"1140","TALBOT","GA",7,0.00133333333333333,750,12.6016260162602,6378,41.1,57.8,0.8,99.2,5250,7.9,33.2,10.6,8.8,15.9,12.9,17.6,17.6,7.7,4.6,3.3,1,36213,48059,20785,13.4,19.1,4.6,14.9,44.3,17.7,6.4,8.3,3.7,80.5,12,99,1,16.29629,"0500000US13263","South"
"1141","TALIAFERRO","GA",2,0.00142450142450142,702,10.9619686800895,1665,34.1,65.2,1.6,98.4,1404,9.4,33.7,12.6,5.1,21.6,13.2,14.9,15.7,8.7,7.4,0.5,0.5,31797,48264,19897,19.8,28,12.8,16,47.8,11.9,4.6,4.7,2.2,71.2,7,97.7,2.3,8.555683,"0500000US13265","South"
"1142","TAMA","IA",15,0.00119000396667989,840.333333333333,-10.8669033916983,17136,88.2,0.8,9.2,90.8,12605,3.8,22.4,4.6,4.7,11.1,8.7,14.5,22.3,13.6,13.4,5.1,2,55898,67908,27255,8.1,12.1,4.2,4.8,40,22.2,12.6,11.8,4.3,90.9,16.1,95.6,4.4,23.76662,"0500000US19171","Midwest"
"1143","TANGIPAHOA","LA",85,0.000879735044504243,1136.70588235294,-16.7997718197376,130504,67.1,29.6,4.2,95.8,96620,8.6,32,9.1,6.7,14.9,9.2,13.2,16.9,11.3,12.1,4.2,2.4,46297,61841,24004,16.8,22,4.2,12.5,37.8,20.8,5.3,13.8,5.6,83.3,19.4,97.8,2.2,164.9211,"0500000US22105","South"
"1144","TAOS","NM",34,0.00131451768799536,760.735294117647,29.6416573348264,32888,85.2,0.5,57,43,25865,8.4,19.7,11.2,11,11.6,14.1,15.9,14,8.2,7.3,4.3,2.2,36758,53538,23642,14,19.4,3.9,7,26.3,27.9,6.9,16.1,11.9,89.1,28,94.5,5.5,14.93298,"0500000US35055","West"
"1145","TATTNALL","GA",8,0.0004151100041511,2409,-25.1955142393389,25353,59.8,29.2,11,89,19272,3.8,24.9,10.2,6.1,15.6,14.4,14.3,14,9.7,9.7,2.7,3.1,38034,56029,17553,16.7,22.5,7.5,17,39.1,17.2,5.9,7.2,6,75.4,13.2,95.4,4.6,52.72865,"0500000US13267","South"
"1146","TAYLOR","GA",3,0.000464252553389044,2154,-11.4285714285714,8193,57.3,38.4,2.5,97.5,6462,11.7,29.5,12.4,10.4,15.4,13,15.3,15.8,7.3,7.3,1.7,1.2,33442,45812,19068,22.3,26.3,7.4,14.3,37.5,24.4,5.2,7.2,4.1,78.2,11.2,98.7,1.3,21.75021,"0500000US13269","South"
"1147","TAYLOR","IA",7,0.00151810887009326,658.714285714286,-23.579644475427,6201,95.4,0.2,7.9,92.1,4611,3.7,20.7,5.2,5,12.4,11.7,17.1,20,11.1,12.2,2.7,2.5,48717,64328,27672,4.7,10.4,3.9,5.8,39.2,21,15.1,10.6,4.2,90.2,14.9,96.1,3.9,11.65817,"0500000US19173","Midwest"
"1148","TAYLOR","WI",39,0.00254802038416307,392.461538461538,-23.3170134638923,20356,97.5,0.5,2,98,15306,3.7,23.2,5.9,5.5,9.7,10.5,16.5,21.1,14.2,11.9,2.2,2.5,51698,64338,26881,6.8,10,4.4,6.9,45.1,18.4,10.4,10.2,4.5,88.6,14.7,98.4,1.6,20.87728,"0500000US55119","Midwest"
"1149","TAYLOR","WV",19,0.00141685309470544,705.789473684211,-26.0443444730077,16951,96.6,1,1,99,13410,8.1,31.4,8.9,4.5,14,11.3,14.6,17.9,13.5,9.8,3.5,2,47205,58916,24258,11.9,17.1,4.2,7.4,46,18.1,7,12.5,4.7,88.4,17.2,99,1,98.11248,"0500000US54091","South"
"1150","TAZEWELL","IL",135,0.00132304948205063,755.82962962963,-15.1720770474138,133852,95.8,1.3,2.3,97.7,102037,4.3,21.3,4.1,3.1,8.1,9.2,14.4,20.9,14.1,16.4,5,4.7,62342,80041,33077,5.8,8.6,2.1,5.3,31.9,23.3,11,18.3,8.1,92.6,26.4,98,2,207.0664,"0500000US17179","Midwest"
"1151","TELFAIR","GA",6,0.000527797325826882,1894.66666666667,-15.1076268934361,16115,53.7,41.7,11.7,88.3,11368,2.6,22,8.9,10.9,18.8,18.6,17.5,7.9,11,5.1,0.7,0.6,30288,42889,15200,25,28.2,12.7,17,45.9,9.6,6.4,4.7,3.7,70.3,8.4,87.3,12.7,36.8505,"0500000US13271","South"
"1152","TENSAS","LA",16,0.00452488687782805,221,2.9832935560859,4666,44.9,54.5,2.6,97.4,3536,16.7,19.8,20.7,10.8,20.6,12.1,13.7,9.6,5.4,5.6,1.3,0.3,23870,35383,14569,27.7,40,5.2,17.1,47.1,17,3.1,7.4,3.1,77.7,10.5,99.4,0.6,7.740744,"0500000US22107","South"
"1153","TERREBONNE","LA",92,0.00112575407168117,888.29347826087,-24.9453802241173,112587,70.7,19.2,5.1,94.9,81723,6.6,23.7,9.2,6.3,12,10.8,12.7,16.3,11.2,13.7,4.6,3.2,48866,66596,24921,16.5,21.6,9.5,12,38.6,19,5.2,11.5,4.3,78.5,15.8,96.7,3.3,91.54704,"0500000US22109","South"
"1154","TERRELL","GA",6,0.000905113893498265,1104.83333333333,4.745230620623,8859,36.8,59.5,2.7,97.3,6629,8.6,25.5,12.1,7.9,15.1,13.1,13.4,14.4,12.6,8,1.3,2.1,38015,50475,19330,28.2,31.9,7.3,16.2,31.9,24.6,7.7,6.4,5.9,76.6,12.3,97.8,2.2,26.38658,"0500000US13273","South"
"1155","TETON","MT",5,0.00108318890814558,923.2,-22.8676964405641,6080,94.7,0.2,1.6,98.4,4616,1.8,18.8,4.6,5.6,9.2,12.9,16.2,21.5,10.7,12.6,4,2.6,51862,66683,27402,6.1,13.3,3.2,4.5,32.4,26.4,9,16.9,7.5,92.2,24.4,98.4,1.6,2.676524,"0500000US30099","West"
"1156","TEXAS","OK",11,0.000986724076067456,1013.45454545455,-34.3402080671655,21121,63.6,4.3,45.3,54.7,11148,2.9,14.8,3.9,4.1,12.8,11.3,17.5,22.6,12.4,11.8,2.4,1.3,50450,60584,22120,12.1,17.6,16.3,10.5,26.1,21.3,3.5,16.5,5.8,73.2,22.3,73.9,26.1,10.34687,"0500000US40139","South"
"1157","THAYER","NE",7,0.00177080698203896,564.714285714286,-30.4313725490196,5098,97.1,0.5,2.3,97.7,3953,1.1,12.9,3.9,4.4,12,12.3,16.8,19.4,14.9,10.5,2.3,3.5,50734,64264,28793,6.4,8.4,2.4,4.9,35.2,23.5,14.2,13.8,6,92.7,19.8,99.4,0.6,8.884521,"0500000US31169","Midwest"
"1158","THOMAS","GA",20,0.000600276127018429,1665.9,-11.1213935764834,44730,60.1,36.4,3.7,96.3,33318,8.1,20.4,9.1,7.6,13.6,14.4,13.1,16.1,8.4,9.7,4.5,3.6,40112,63449,25542,17.1,20.8,4.9,12.5,30.9,21.8,6.9,12.9,10.1,82.6,23.1,97.7,2.3,82.13226,"0500000US13275","South"
"1159","THOMAS","NE",1,0.00194174757281553,515,-41.9786096256685,645,97.7,0,0.5,99.5,515,1.7,12.3,6.2,3.4,13.7,11.3,14.4,13,16.1,15.4,4.1,2.4,50682,64385,28701,8.1,10.7,0.9,6.6,29.3,28.9,10.3,19.1,4.9,92.5,24,99.4,0.6,0.9047546,"0500000US31171","Midwest"
"1160","THURSTON","NE",8,0.00177462289263532,563.5,-3.1600407747197,7140,39.2,0.3,5.6,94.4,4508,15,15.8,8.6,5.9,13.4,9.7,14.1,20.4,10.9,10.4,3.6,2.9,48149,65158,20396,21.7,28.3,3.5,8.9,32.9,26.3,11.7,11.2,5.5,87.6,16.7,98.4,1.6,18.14099,"0500000US31173","Midwest"
"1161","TIFT","GA",12,0.000412938747419133,2421.66666666667,-18.7962098916086,40510,64.8,30.1,11.5,88.5,29060,2.9,19.5,9.6,7.5,12.3,12.9,13.7,17.8,10.7,9.8,3.7,2,42790,57342,22072,18.7,24.7,5.1,13.1,34.5,18.8,12,8.9,7.6,81.8,16.5,94.8,5.2,155.2693,"0500000US13277","South"
"1162","TILLMAN","OK",9,0.00166543301258327,600.444444444444,-24.7404844290657,7515,65.7,8.1,26.4,73.6,5404,4.7,19.6,8.2,7.5,15.5,13.1,14.7,19.5,9.1,7.4,2.3,2.7,40462,55563,21673,16.9,21.6,10.9,11.6,33.6,20.1,6.2,12.3,5.4,77.5,17.7,93.4,6.6,8.626686,"0500000US40141","South"
"1163","TIOGA","PA",41,0.00124950476945113,800.317073170732,-27.7276620039966,41226,97.1,0.7,1.3,98.7,32813,5.9,24,5.7,5.9,11.4,12.3,14.2,20.4,13,11.9,3.1,2,50667,63777,26059,9.2,14.2,2.3,7.9,45.4,16.8,8.6,12.1,7,89.8,19.1,98.7,1.3,36.36177,"0500000US42117","Northeast"
"1164","TODD","MN",40,0.00221704910763773,451.05,-25.3017394391196,24440,94.6,0.6,5.7,94.3,18042,3,24.5,5.4,5.2,11.7,10.4,14.9,21.1,13.4,12.3,3.3,2.2,52872,64015,25848,8.3,13.3,6,7,36.4,21.2,13.9,11.6,3.9,87,15.5,96.6,3.4,25.86341,"0500000US27153","Midwest"
"1165","TODD","SD",9,0.00149055978800927,670.888888888889,25.5522088353414,10146,9.4,0.2,4.3,95.7,6038,13.2,18.5,29.2,9.4,12.2,12.2,11,13.1,7.2,3,0.6,2.1,24257,37546,10931,52.1,55.1,3.3,18.8,29.5,27.3,5.2,9.4,6.4,77.9,15.8,98.1,1.9,7.306664,"0500000US46121","Midwest"
"1166","TOOLE","MT",5,0.00125533517449159,796.6,-28.8309636650869,4976,90.5,0.2,3.7,96.3,3983,0.9,14.9,5.4,7.5,15,11.6,11.9,24.4,10.3,9.2,2.5,2.2,46823,64101,26434,12.2,15,7,7.9,39.1,23.2,8.4,12.4,2.1,85.2,14.5,96.4,3.6,2.598412,"0500000US30101","West"
"1167","TOOMBS","GA",5,0.000268197178565681,3728.6,-23.8858483189992,27048,62.6,25.8,11.6,88.4,18643,10.3,19.9,12.7,7.8,15.2,12.7,13.7,15.4,9,8.6,2.4,2.5,36575,61425,23416,17.1,23.7,7.7,11.4,38.5,19.4,7.3,9.2,6.6,80.9,15.8,93.9,6.1,74.30602,"0500000US13279","South"
"1168","TORRANCE","NM",12,0.00101608806096528,984.166666666667,-17.5395526459356,15595,91.6,1.8,42.8,57.2,11810,5.2,29.8,10.9,6.7,18.4,11.1,13.3,17.5,12.1,6.8,1.2,2,37218,50556,20072,17.8,25.8,3.5,10.6,36.6,24.6,9,9.4,6.2,85.8,15.6,94.4,5.6,4.661879,"0500000US35057","West"
"1169","TOWNER","ND",3,0.00180831826401447,553,-20.616570327553,2246,91.5,0,2.5,97.5,1659,4.1,14.4,6.2,4.3,10.9,13.3,11.5,18.7,15.3,10.8,2.9,6.1,53696,76594,36217,8.3,12.2,2.2,5.8,32.2,26.7,15,14.5,3.6,92,18.2,96.1,3.9,2.192165,"0500000US38095","Midwest"
"1170","TOWNS","GA",4,0.000406545380628113,2459.75,-31.6472015774306,11417,95.4,1.2,1.2,98.8,9839,5.5,19.6,8.4,8.3,11.8,12.3,15.2,20.8,9.4,9.5,2.7,1.5,43927,56099,23940,11.3,15.8,4.5,6.3,30.8,22.8,9.4,15.9,10.3,89.2,26.2,97,3,68.58549,"0500000US13281","South"
"1171","TRAILL","ND",24,0.00392092795294886,255.041666666667,-14.6035367940673,8019,94.4,1.1,3.6,96.4,6121,3,20.5,6.1,3.9,8.1,7.8,12.3,21.9,14.7,17.1,4.4,3.8,62870,78503,32712,3.6,6.6,3.1,4.3,25.5,25.5,14.9,19.8,7,92.7,26.8,98.4,1.6,9.303332,"0500000US38097","Midwest"
"1172","TRANSYLVANIA","NC",15,0.000547985240930844,1824.86666666667,-11.5997189366436,33513,91.2,4.5,3.3,96.7,27373,5.8,25.2,6.8,3.9,10.8,14.2,17.3,18.9,12.9,10,2.5,2.5,46629,62567,27050,10.9,14.7,3.4,8,27,22,8.2,18.7,12.7,88.6,31.5,96.2,3.8,88.55688,"0500000US37175","South"
"1173","TRAVERSE","MN",20,0.00765403750478377,130.65,-12.4776652769506,3337,92.2,0.7,2.7,97.3,2613,2.9,16.7,5.2,5.4,8.9,11.6,20.1,18.6,11.6,11.1,3.2,4.5,48784,65261,30553,10.8,11,4.1,3.9,34.6,24,16.4,12.3,4.7,92,17,98.2,1.8,5.814888,"0500000US27155","Midwest"
"1174","TREASURE","MT",3,0.00480769230769231,208,-35.609756097561,777,96.3,0,0.8,99.2,624,0,16.3,8.2,1.4,10.1,13.4,25.2,20,9,7.4,3.8,1.4,42292,55830,26348,12.7,16,3,2.8,35.6,27.4,7.7,17.5,6,94.2,23.5,99.1,0.9,0.7946405,"0500000US30103","West"
"1175","TREMPEALEAU","WI",55,0.00256709451575263,389.545454545455,-6.6461538461538,29438,92.4,0.5,7.9,92.1,21425,3,22.7,3.8,4.8,10.4,10.5,15,20.7,14.7,14,3.8,2.2,55865,67911,27733,5.5,8.6,4.1,6.1,38.8,18.3,13.2,14,5.4,89.8,19.4,95.7,4.3,40.16074,"0500000US55121","Midwest"
"1176","TREUTLEN","GA",2,0.000397377309755613,2516.5,-17.7274429052789,6777,72.3,27.2,1.8,98.2,5033,5.7,24.7,11.6,8.1,15,13.4,10.3,22.5,10.6,5.7,0,2.8,37606,57269,23907,13.9,21.2,8,17.5,38.9,16.2,5.7,7.7,6,74.5,13.6,95.4,4.6,33.98132,"0500000US13283","South"
"1177","TRIPP","SD",12,0.00286396181384248,349.166666666667,-31.7463453180561,5468,81.9,0,0.2,99.8,4190,3.5,14.7,11.3,6.2,9.1,7.6,14.9,22.7,13.4,10.8,1.2,2.7,51027,59374,26242,17,19.9,3.6,5.8,40.4,19.4,9.3,16.9,4.6,90.6,21.5,98.9,1.1,3.391096,"0500000US46123","Midwest"
